gene_name,logFC,logCPM,F,PValue,FDR
IGSF6,-6.959217548864554,5.29371427370454,18.093645274285507,2.1053793987455783e-5,0.0016513204830578912
SPATA3,-11.022810261995367,2.330235208512036,18.093568549174396,2.1054642185764068e-5,0.0016513204830578912
SELL,-7.7184290331931376,7.591275079844428,18.03124760359001,2.175506719154915e-5,0.0016996671220887915
SOCS3,-7.397642166307719,6.334005326046624,18.023346614665495,2.1845522668666938e-5,0.0017001698123095212
FABP6,7.044311940539262,5.52351791418927,18.00591440615357,2.204643639954452e-5,0.0017042177305568466
OSCAR,-8.556824559836686,3.1639924989912434,17.999033041989914,2.212625723937489e-5,0.0017042177305568466
NLRP3,-9.9308324385721,2.676184262207609,17.99697393974595,2.2150198326486317e-5,0.0017042177305568466
WT1,-11.004332279189601,2.3116427446922185,17.967074918059318,2.2500780150845426e-5,0.0017246336604255952
PHPT1,7.073957428379719,4.421476840239091,17.95841417273208,2.2603369477108234e-5,0.0017259591749784343
MMP9,-9.497474621553954,2.8010001304335117,17.889157743655637,2.3440822374208925e-5,0.0017831768448951788
AKR1B10,7.089220977677913,5.713855228631134,17.872852303212774,2.364248090456108e-5,0.0017914983485572957
IVL,7.5307480012172645,6.891428911401784,17.865169859445857,2.3738097222743587e-5,0.0017914983485572957
C5AR2,-10.98853734531884,2.295564448417055,17.858948219389685,2.3815816939061654e-5,0.0017914983485572957
LCP2,-7.340229449651496,6.3722501084603005,17.788990430503464,2.470751932799337e-5,0.001846842668674619
TRAF3IP3,-7.313867692531159,3.8108545916319585,17.7819889314853,2.4798588969262574e-5,0.001846842668674619
MIR132,-7.3925208889461365,3.748892165442921,17.77993549336537,2.4825362287101378e-5,0.001846842668674619
RP11-588L15.1,-10.553871021731213,2.449857488736561,17.771282112321703,2.4938507031306244e-5,0.0018484640651226442
HSD17B2,7.008901642142359,5.599072224099786,17.756401727718103,2.5134284119955783e-5,0.0018561760553551289
MRPL24,6.75688327330749,4.737406421577071,17.7080179070032,2.578159521321928e-5,0.001897056651416335
EVI2B,-7.228972107621163,6.191704999174495,17.654651907094397,2.6515009035624716e-5,0.0019405537911316127
HBZ,-10.960676378345637,2.263250106699585,17.649133362521674,2.6592037026110184e-5,0.0019405537911316127
RBFOX3,-10.955207684250304,2.26353432314811,17.64424636705956,2.6660437555452844e-5,0.0019405537911316127
DUX4L20,-10.93713213681071,2.245668927562893,17.52676239574625,2.8359087497985275e-5,0.002056111469834578
ZDHHC4P1,-10.936569394230265,2.2446393065149364,17.520591470591068,2.845125829274435e-5,0.002056111469834578
PILRA,-6.882494550192656,4.1567639669452925,17.51094298869711,2.8595974634399262e-5,0.002059215468779605
OGFRL1,-6.826811445866407,4.237091181518247,17.49386650712796,2.8853918228850383e-5,0.002070422111208466
GDF10,-10.929393622440237,2.237561953524206,17.47438905203665,2.9150984860543352e-5,0.0020843469210356704
THEMIS2,-6.779355712241173,5.298440912155615,17.451389347950485,2.9505732543007532e-5,0.0021022834436892866
KRT16P6,6.671181231285048,4.728707176869212,17.33537062913813,3.136245886286836e-5,0.002220366860551945
PADI4,-7.321481469878243,3.6996139244550323,17.3341562642899,3.1382501710791014e-5,0.002220366860551945
MIR3128,-7.715764126240827,3.452710090577967,17.322964971028203,3.1567818821489126e-5,0.002225696215515096
MIR663A,-10.899666805444955,2.2078886179613915,17.283135674155243,3.2236322197391604e-5,0.00226493742938965
RAB1AP1,-10.89650831942707,2.2049928398812484,17.26434391940665,3.2556649230844213e-05,0.0022750234047822318
PLPPR3,-9.370766363516156,2.734633766681131,17.256293113218405,3.269486154924547e-5,0.0022750234047822318
MARCHF11,-10.894663314079338,2.2034066094506723,17.253927643646062,3.273558276000424e-5,0.0022750234047822318
FABP5P7,7.555474225413302,8.404742129674968,17.24604544948407,3.287164187006809e-5,0.0022750234047822318
NRXN1,-10.892335306727652,2.201633311564709,17.241980916127755,3.2942024096920874e-5,0.0022750234047822318
RP11-889I17.2,7.546682689661009,8.441406170358658,17.201807484543075,3.36458742434383e-5,0.002315728793591748
MPP1,-6.638827354481382,4.46543220805514,17.188858433716163,3.387595142774129e-5,0.0023236606004757455
CHST11,-6.759482805432988,4.197146020106065,17.177161549880534,3.408513938293495e-5,0.002330110795316516
NME1-NME2,6.638863600744774,5.006812773515453,17.10938633197081,3.532305123719356e-5,0.002406605864594652
CHGA,-10.86919655601696,2.1778927335450255,17.092638239580253,3.56358559703636e-5,0.0024197702871151254
DYSF,-6.65037117264323,5.249881284478091,17.05716662454301,3.630758522977586e-5,0.0024540404989316896
KRT17,7.578742529562731,9.511648666772448,17.0491080460178,3.646195701443406e-5,0.0024540404989316896
PCDH8P1,-10.860259427845108,2.1697778631136377,17.040858014582437,3.6620679806369304e-5,0.0024540404989316896
POLR2I,6.581931426824899,4.81762487328195,17.038702951054503,3.666225547363426e-5,0.0024540404989316896
TAF11L10,-10.859390320051059,2.168689889237999,17.03432109155409,3.674693704849528e-5,0.0024540404989316896
ARHGAP15,-6.976453270772044,6.054727078785565,17.009856866879012,3.722334621241846e-5,0.002477678982264104
CCL4,-6.553741274974267,4.623047147100869,17.00007274746548,3.7415612934000525e-5,0.0024823112384245918
RNF128,6.678221459305078,5.370062352255577,16.972045437354673,3.797191846864067e-5,0.0025102672712313655
RNU6-645P,-10.848247617191005,2.1578255925625487,16.96639364337282,3.8085102657179604e-5,0.0025102672712313655
IGF2BP3,-9.801807489044123,2.5356460636999727,16.958688045363093,3.823996341602352e-5,0.002512291102997519
IFIT1B,-10.847576704476005,2.1486226319663455,16.919571975554227,3.9035903270904865e-5,0.0025562831802160516
PRF1,-7.42492582838788,3.530767816638083,16.87048302989432,4.005838178519908e-5,0.0026107040329139608
PI3,-6.645578916353561,4.233990312082679,16.8673295348791,4.0124979206139944e-5,0.0026107040329139608
PADI2,-8.104093648503417,3.163484013266172,16.860999237163703,4.025900243869161e-5,0.002611028571624759
LY6D,7.415381327891249,8.373035585175,16.819865445698994,4.114090634414792e-5,0.002659700446881256
CXCL3,-10.820197086655124,2.1300200312127204,16.795067888200172,4.168192024607848e-5,0.0026860944464312036
MIF,7.497352966209724,9.568625992725572,16.77956408263174,4.2023798302904115e-5,0.0026995287576484597
UGT1A1,6.496901208348489,4.856707389493814,16.770838196362362,4.221745324279496e-5,0.00270338660243024
RAB13,7.033984564121384,6.378587870464413,16.758132898471757,4.2501029247951254e-5,0.002705185981253002
SEM1,7.229565476426273,7.094972652116323,16.757601556307396,4.251293017239707e-5,0.002705185981253002
APOL4,6.617155861761101,5.373382577094256,16.728354578438047,4.317319370910433e-5,0.00273858800847563
MIR638,-7.059276084594751,3.7481216745185444,16.716683989882753,4.3439531385517886e-5,0.0027393483440198685
RPL34P18,6.485707962566969,4.737715144603126,16.71596761406312,4.345593370053758e-5,0.0027393483440198685
RP11-585F1.8,-8.312875873776466,3.035415171765641,16.683362128152858,4.420910549623766e-5,0.00277817158297009
FOSB,-6.469004944245597,4.963531244084161,16.666236676340972,4.460993849217547e-5,0.0027946814408333458
YBX1P4,-10.783363166860717,2.093804145064229,16.575786060650014,4.678841337816005e-5,0.002922109705886014
CELF2,-6.438025128274381,4.570713152674067,16.559984918093537,4.7179810875483536e-5,0.002937487609432029
ADGRE2,-6.4021882708278275,4.837815460273985,16.480526059544683,4.9198497103344835e-5,0.0030537778800189654
RPL35AP2,-10.758637894723018,2.0691240517264884,16.429500940296375,5.0540381815420834e-05,0.0031193993426245014
MMP25,-6.469100390966276,4.334458029745505,16.42861428598041,5.056402196100007e-5,0.0031193993426245014
ADCY7,-6.873345406503248,3.8184292924014795,16.405703341209893,5.11787487279127e-5,0.003147726384526789
CLEC7A,-6.806939213610483,6.091617637892647,16.394158269878567,5.149135812862266e-5,0.003150388973320962
ZNF75CP,-10.75203708400075,2.062812768812548,16.39211184989055,5.154696966800412e-5,0.003150388973320962
NDUFS5,7.282909717918006,8.519179869046745,16.386891377251487,5.1689109915619445e-5,0.003150388973320962
RP4-673D20.3,-10.7499858883222,2.060481403791129,16.378794424414412,5.191034955214974e-5,0.003154372141704955
RP11-478C6.1,-7.59354327901377,3.3234506533563604,16.364137275437493,5.2313263655992145e-5,0.003169337994248506
VIPR2,-9.985511374434228,2.3571259990669065,16.347815424189,5.276564122046958e-5,0.00318720223909314
AB019441.29,6.3952104016244284,4.847665662655749,16.3194466850248,5.3561292202211216e-5,0.0032256331777135235
AC026185.1,-7.504330581452818,3.3616172544633587,16.307429922443514,5.39019507199562e-5,0.0032365162398169545
HSPB1,7.476652222031392,10.838524996909184,16.296643453362137,5.4209587396791e-5,0.003245357991047532
CTC-342M10.1,-8.275158105807362,2.975239776430143,16.276541560441594,5.4787624991389136e-5,0.0032702878811231833
RPL34,7.350856152451327,9.861558854430506,16.262693209020888,5.5189441677487996e-5,0.0032845833892469695
SIGLEC9,-8.37530978143465,2.925810627172156,16.24628849997591,5.5669268885453154e-5,0.003300622814515541
SECTM1,-7.195586705939093,3.5400694064880316,16.24234715704026,5.578517432984013e-5,0.003300622814515541
CD53,-7.014305374270628,6.907155308596456,16.23288428368126,5.606444652551649e-5,0.0033074754386117383
CFP,-7.972796871355357,3.1028757135180265,16.217721589361478,5.651486861200071e-5,0.0033243557161739368
STK33,-10.7154719772562,2.0273433946392228,16.185227824080208,5.749242084499046e-5,0.003364652609443246
LAT2,-6.426453129896723,4.277093815102657,16.1808203793721,5.7626319022467264e-5,0.003364652609443246
HDGFL1,-10.714669162366537,2.026059692746837,16.17844009911741,5.7698762316620035e-5,0.003364652609443246
RP11-476I15.6,-8.77227402184365,2.748933683532755,16.130849464585616,5.916655016337219e-5,0.0034403308694133227
RN7SKP78,-10.698919500035327,2.010000857982438,16.08724763198745,6.054425974308903e-5,0.003510352710319216
CLCA4,7.0670693463495855,7.4366657389561075,16.078511283039084,6.082416307162609e-5,0.0035140662051620555
RFLNA,-8.67613391256153,2.769864925676619,16.074421780859428,6.0955633210372206e-5,0.0035140662051620555
SENP3,7.407890582507121,3.424055442062457,16.061142383400952,6.138451603469286e-5,0.003527532226415606
LAD1,6.969362583488431,6.928075618482966,16.056416641470072,6.153787377932834e-5,0.003527532226415606
C10orf99,6.927843732518669,6.766705784455886,16.036138615936373,6.220031406655254e-5,0.0035554332066008213
RP11-141B14.2,-10.687717090177026,1.9998603168021556,16.02863633206026,6.244721142297706e-5,0.0035594910511096926
CASS4,-7.028190458752215,3.5999577365987365,16.018308475906352,6.278871062359049e-5,0.0035689032569335773
C19orf53,6.525941568057691,5.660415694088817,16.000786038693498,6.33724071286236e-5,0.0035919906393492955
MAGEA9,6.778303459666142,3.856760288591775,15.984470907189223,6.392079234328088e-5,0.003612953164989633
IL2RG,-6.285236870005541,5.015495035148673,15.9755661175039,6.422211158134798e-5,0.0036173530561611814
OTP,-10.67652590383231,1.989061413624547,15.967483238709436,6.449685589375168e-5,0.0036173530561611814
SELPLG,-6.34958385057325,4.309867505641196,15.966365635401866,6.453493715217131e-5,0.0036173530561611814
TCIM,6.295376965504206,5.059907622060067,15.955721510911404,6.489876078437242e-5,0.0036201773157127316
NEDD8,7.020004938467094,7.361951562347614,15.954427353500357,6.494313642716686e-5,0.0036201773157127316
H1-4,-6.281357428820337,4.4897909256330335,15.946498607338198,6.52156739673426e-5,0.0036253823151900485
CFAP65,-10.667915151530782,1.980410793637401,15.919204031207801,6.61627071436256e-5,0.003667951723428121
MME,-6.280138154734903,5.081227380416377,15.910211348462072,6.647774389954313e-5,0.0036753473983804786
GLTPD2,-8.265334872607667,2.8963849571197375,15.845238353000786,6.87992006254085e-5,0.0037849506409968403
IGFBP3,7.157068881892195,9.251943654515614,15.844273309593696,6.883428889976957e-5,0.0037849506409968403
RNA5SP151,-10.650082089083662,1.9624673206293008,15.819913619978948,6.972597636016703e-5,0.0038044916666192695
OTOG,-10.649234974368877,1.96260692877138,15.819514022089887,6.974070011626636e-5,0.0038044916666192695
CD300LB,-10.649889740912693,1.962345778406942,15.819160892810089,6.975371427307877e-5,0.0038044916666192695
TIMM13,6.281715128320977,5.044841594192562,15.81081426227272,7.006203162262991e-5,0.0038110355104406354
SCARNA7,-6.537484731897005,5.870477695241128,15.805268171828136,7.026765714859647e-5,0.0038119733040264062
EBF3,-7.501457601890091,3.259754123529225,15.798205416610923,7.053039321121666e-5,0.003815996007029329
MARCKSL1P1,-10.640996272552622,1.9539673513319318,15.772503361422372,7.149488496119883e-5,0.003850889711904485
ANKRD44,-6.203499616529182,4.696816648416426,15.77088799518107,7.155594423899612e-5,0.003850889711904485
TMEM14EP,-10.639089769414422,1.951595656608192,15.760064286316192,7.196642547588993e-5,0.00386270721354014
TCF3P1,-10.635661236920443,1.9486477899502859,15.743376239412571,7.260395398148294e-5,0.0038760658898826504
AC009245.3,6.903338401607857,3.6713685386407766,15.743251567342805,7.260873810996363e-5,0.0038760658898826504
ATP5MC1,6.770764230032779,6.541434753924382,15.735769084994635,7.289645006562519e-5,0.0038760658898826504
LILRA1,-9.144040146805004,2.525929221265988,15.730356068687346,7.310530283366282e-5,0.0038760658898826504
RP11-44F14.1,-6.468352540430926,4.013776938813621,15.728602905368355,7.317307486707054e-5,0.0038760658898826504
GPR65,-6.895280452568584,3.6249417852829717,15.722377146011503,7.341425519399925e-5,0.0038786878690615528
AC003080.4,-10.627619019436935,1.9400865978888793,15.697341158323685,7.439222814069758e-5,0.003920121709445353
GYPC,-6.809813300963145,6.805097697177465,15.662585338879211,7.577164935513976e-5,0.003982439804418839
TASL,-8.83179834260967,2.6246282030055292,15.631695218128659,7.701923056842918e-5,0.004037523654280219
EBP,6.340981409120619,4.171906893393437,15.614277423696137,7.773178575332908e-5,0.004064348022528718
MARK2P8,-10.606261019374948,1.9191604493709873,15.583840476582498,7.899290832546583e-5,0.004109854727158964
CPPED1,-6.149826882406152,4.71295471710988,15.58347139203951,7.900832660562574e-5,0.004109854727158964
SERPINE1,6.434371828530551,5.77526554204857,15.558561877721823,8.005593464253805e-5,0.004153671378183994
AQP3,7.097824649947697,9.726810371902172,15.544397269435272,8.065787054521556e-5,0.00417419951530035
AGAP11,6.217987662238694,4.397473414306998,15.522237517740779,8.160871389939677e-5,0.004212633484067076
IFI44L,-6.164485092227278,5.061027851903629,15.514109369103618,8.196030122721671e-5,0.004220017036470051
NRXN2,-8.279759632949393,2.8228353449928383,15.465565840838249,8.409203789719697e-5,0.0043187877838826915
L3MBTL4,-7.54226814988295,3.1653941197234063,15.447279811065151,8.490943814984432e-5,0.00434972779990405
ALOX5AP,-6.510120053087779,6.085112639476647,15.421103616467747,8.609346835363912e-5,0.004390806525078082
ADH7,7.30200455102604,3.362014587848263,15.419965979697709,8.614530222169501e-5,0.004390806525078082
GGCT,6.491325810951706,6.050757559975676,15.396373148681892,8.722736315143232e-5,0.004434788174294555
AHRR,-10.45581193664901,1.9634945174502685,15.387695117031754,8.762880353498426e-5,0.004444032179274202
GCNT1P3,-10.566375801075782,1.8801942939906702,15.376247251575487,8.816121990398631e-5,0.004450951077759942
KY,-8.981354239164562,2.5197783263294427,15.375305605871413,8.820515849675001e-5,0.004450951077759942
ALG1L13P,-6.665243118533688,3.714756641890315,15.366308908119208,8.86260703906584e-5,0.00445252098790621
UNC13A,-10.563530537856245,1.8783064665131972,15.365237075668173,8.867635078459118e-5,0.00445252098790621
LY9,-10.565050130922472,1.8765133773793423,15.359778188881775,8.893287661018766e-5,0.00445434841140383
RP11-738O11.13,-10.560020185907064,1.874298443338919,15.34489345246544,8.963614542580162e-5,0.004478487414052088
NACA,6.993965638359824,9.358697458738726,15.328029666401747,9.043968395885707e-5,0.004507504938195746
RP11-925D8.3,-8.146033294601134,2.8494559485524245,15.315540010843566,9.103946919662438e-5,0.004520768694625654
SSBP1,6.779558750779314,7.1758972661290965,15.313192725248584,9.115263787532824e-5,0.004520768694625654
PUF60,6.70802027684417,3.713822111787801,15.299155323919017,9.183237789866764e-5,0.004543345151050219
PCED1CP,-8.021775798090944,2.899429758416485,15.288180083588125,9.236738863876683e-5,0.004545637180126217
NDUFA7,6.479986367540175,6.101433663341622,15.285574981298007,9.249483965202789e-5,0.004545637180126217
RPL26P19,6.212147755462637,4.271946738112284,15.284394884400381,9.255263247897214e-5,0.004545637180126217
PSTPIP1,-6.915806662387592,3.5020829260166475,15.26810911165652,9.335391580139485e-5,0.004573889797194249
FXYD3,6.995325516957002,9.696135423775537,15.247758233888351,9.436502780991478e-5,0.004612261685346922
CTD-2047H16.3,-10.426033611893736,1.9343663457251579,15.23037824917431,9.523725464217109e-5,0.004643676741408029
RPS25,6.983308449585595,9.684913529761973,15.209932454558096,9.627373355571826e-5,0.0046778177730881524
PTPRD,-9.268675828706332,2.3729434047970455,15.206631757339085,9.6442120071241e-5,0.0046778177730881524
GJB5,6.075173033919216,4.622145557690797,15.20293668453608,9.663097747224353e-5,0.0046778177730881524
AC006946.12,-10.528598219653944,1.8429927874922964,15.183065335787685,9.765301517754127e-5,0.004716011365435674
RPL11,6.990849632708152,9.944371767318712,15.163041362758102,9.869390788993608e-5,0.004754931490840135
FAM20C,-6.5934921047933495,3.717035610089794,15.15584287655244,9.907082433983626e-5,0.004761753279136786
RPL17-C18orf32,6.1428761991444425,5.264689358947322,15.135317373564229,1.0015352364492916e-4,0.004802385191836829
HK3,-8.394062171793102,2.7001303407395443,15.113023731927232,1.0134298640328505e-4,0.004847932221916013
CD37,-6.076459558912609,4.376509917633239,15.105030776272887,1.0177289910471986e-4,0.004857015597603789
HRK,-10.504048235586477,1.8197952061526699,15.063701471775717,1.0402531391031386e-4,0.004952828769353414
